time,input_voltage,el_power
810,3,1102.94969345076
811.04,3,1199.40378597924
812.08,3,1113.1998165742
813.18,3,1200.37793931592
814.18,3,1105.46534909181
815.2,3,1184.36130721322
816.24,3,1107.24332915618
817.26,3,1195.77355045805
818.3,3,1123.20298270483
819.3,3,1205.91384535781
820.3,3,1135.8091561984
821.3,3,1206.36832940252
822.3,3,1134.15794377397
823.3,3,1212.71152943067
824.32,3,1128.93092852121
825.34,3,1206.50255781502
826.36,3,1138.01823643605
827.4,3,1215.83654573593
828.4,3,1122.92655161193
829.44,3,1218.28433154566
830.46,3,1120.52608771423
831.5,3,1214.91193599697
832.56,3,1124.52408769533
833.56,3,1208.01385312952
834.56,3,1128.61440917902
835.56,3,1200.59894014323
836.56,3,1124.87032359448
837.56,3,1203.96925785111
838.56,3,1134.78137080549
839.6,3,1208.84187235983
840.62,3,1114.75836045137
841.7,3,1199.79753776112
842.76,3,1118.92053840945
843.76,3,1203.61170560061
844.8,3,1121.87552066769
845.82,3,1197.02346218472
846.82,3,1123.10133935043
847.82,3,1191.10760576448
848.82,3,1117.06510329181
849.82,3,1188.21652673213
850.82,3,1121.01224301979
851.82,3,1196.06700557909
852.82,3,1114.64773078946
853.82,3,1195.58767415168
854.86,3,1119.24117788876
855.88,3,1198.34894042232
856.88,3,1113.80890862374
857.88,3,1198.39662308163
858.94,3,1111.45469784812
859.98,3,1201.31463069922
861,3,1123.50254779343
862.02,3,1206.45015168577
863.02,3,1120.4747521426
864.02,3,1199.84378370737
865.04,3,1131.34288821045
866.04,3,1210.25817911128
867.04,3,1124.22348837358
868.08,3,1206.02596504002
869.1,3,1127.8425687813
870.12,3,1214.98584270648
871.14,3,1128.18993638827
872.16,3,1224.77984157355
873.16,3,1127.20207812109
874.2,3,1223.64515827809
875.22,3,1126.82340701745
876.24,3,1216.02309682248
877.24,3,1136.38386928822
878.24,3,1213.7909723388
879.26,3,1134.91020179569
880.26,3,1214.05467126278
881.26,3,1133.67691370481
882.26,3,1217.99262402074
883.26,3,1130.16756408831
884.28,3,1207.75998687706
885.34,3,1119.62400878769
886.34,3,1204.68261454671
887.36,3,1117.163325326
888.42,3,1192.94027945829
889.46,3,1113.20437396009
890.46,3,1196.34701684973
891.48,3,1113.34997732094
892.48,3,1181.43290691086
893.48,3,1110.29092310461
894.48,3,1193.05227542426
895.48,3,1114.78399926745
896.5,3,1190.2352728805
897.5,3,1104.15830056208
898.52,3,1199.79334180409
899.54,3,1115.13379661082
900.58,3,1204.72707790053
901.64,3,1120.40322076955
902.66,3,1203.98256319414
903.7,3,1112.38605034129
904.7,3,1203.12000155287
905.74,3,1114.34072288993
906.74,3,1195.83907598684
907.74,3,1126.21117381792
908.74,3,1213.12983255378
909.76,3,1126.95149787997
910.76,3,1217.45934027781
911.82,3,1126.32595828564
912.84,3,1209.86485643246
913.88,3,1123.97502050339
914.9,3,1215.36442836053
915.9,3,1124.13973963653
916.92,3,1222.9730743803
918,3,1132.74059371121
919.04,3,1222.71700323648
920.04,3,1143.10363037419
921.04,3,1215.41326326678
922.06,3,1152.64276864899
923.06,3,1225.64066951046
924.06,3,1134.37422968846
925.1,3,1224.31345730172
926.16,3,1123.8167562514
927.18,3,1221.49340762451
928.22,3,1121.89277858363
929.28,3,1216.39119011244
930.3,3,1134.77466581193
931.4,3,1202.64914674219
932.5,3,1104.78545203364
933.52,3,1191.92863199876
934.52,3,1114.10159121965
935.52,3,1196.43396186394
936.52,3,1124.65938761775
937.52,3,1190.26560021411
938.54,3,1114.15950722244
939.56,3,1193.42695882869
940.62,3,1111.96937224502
941.64,3,1199.67107820928
942.68,3,1107.72218623395
943.7,3,1202.41504791921
944.72,3,1110.06075798042
945.72,3,1194.50934113508
946.78,3,1119.82727439654
947.78,3,1191.93723171852
948.78,3,1122.49727944374
949.78,3,1203.98321195302
950.78,3,1131.62844108733
951.78,3,1199.38647000232
952.78,3,1122.55594125267
953.82,3,1201.37144089369
954.88,3,1116.00953186547
955.96,3,1199.01603170129
957.02,3,1118.59856706516
958.02,3,1208.50592382756
959.04,3,1126.21685972082
960.06,3,1213.59744688604
961.08,3,1123.76074564526
962.08,3,1205.82096240301
963.08,3,1127.59454978987
964.08,3,1200.21940972382
965.08,3,1124.19397991727
966.08,3,1208.51531327397
967.08,3,1126.20897690113
968.12,3,1208.34886457246
969.14,3,1112.77732873051
970.16,3,1208.80331847205
971.22,3,1120.58771290043
972.26,3,1209.19500821246
973.32,3,1132.09026345162
974.34,3,1204.1875790183
975.4,3,1118.00582718987
976.42,3,1203.31254214338
977.42,3,1120.98741290161
978.42,3,1199.52461701961
979.42,3,1119.08340671551
980.42,3,1200.47104288446
981.46,3,1122.72801962254
982.58,3,1198.20347226689
983.68,3,1125.46602392445
984.7,3,1212.95040782089
985.7,3,1124.96824985943
986.7,3,1207.70222573359
987.8,3,1134.42777030222
988.86,3,1221.0099883408
989.86,3,1142.08457883473
990.86,3,1221.52593881148
991.86,3,1139.3246999252
992.86,3,1218.33542224136
993.86,3,1134.78775651373
994.86,3,1226.38540965018
995.9,3,1141.55085796711
996.94,3,1224.82166891187
997.94,3,1131.96301867477
998.96,3,1222.95477366985
1000,3,1129.68251017702
1001,3,1220.72286886204
1002.02,3,1129.32109878231
1003.02,3,1225.76523573508
1004.04,3,1140.86475811561
1005.04,3,1217.59110352316
1006.06,3,1140.60385334097
1007.06,3,1217.87548119886
1008.06,3,1133.9432882819
1009.06,3,1214.3142856498
1010.06,3,1125.26687680813
1011.06,3,1218.7173069315
1012.08,3,1131.16786149353
1013.14,3,1197.54027737144
1014.14,3,1124.83220523792
1015.18,3,1209.38224759457
1016.24,3,1119.09400054466
1017.26,3,1210.67345589141
1018.26,3,1125.85495045028
1019.26,3,1208.87458262821
1020.26,3,1119.3973620231
1021.26,3,1201.25894405537
1022.26,3,1121.4171627848
1023.28,3,1203.03196874368
1024.3,3,1126.3622103109
1025.32,3,1212.03094271381
1026.36,3,1132.4856130415
1027.44,3,1212.34569206407
1028.52,3,1129.89375695223
1029.52,3,1201.36188903341
1030.56,3,1117.26010163527
1031.62,3,1197.51062128894
1032.64,3,1118.02614483578
1033.66,3,1202.35935607207
1034.66,3,1129.26958965528
1035.66,3,1215.1681922448
1036.66,3,1132.93402460721
1037.66,3,1211.3297002205
1038.72,3,1124.48987338785
1039.78,3,1215.3625607165
1040.86,3,1123.31130262033
1041.94,3,1211.8896897772
1042.98,3,1119.88539051519
1043.98,3,1209.35509188443
1045,3,1119.92800033419
1046.06,3,1213.84488799556
1047.1,3,1123.37205573919
1048.1,3,1208.15704074612
1049.1,3,1125.11431104852
1050.1,3,1210.13696546845
1051.1,3,1125.37651516988
1052.16,3,1211.18584592792
1053.22,3,1119.52452985773
1054.24,3,1210.65343804187
1055.28,3,1117.65765421288
1056.34,3,1205.13677801666
1057.38,3,1108.91149018717
1058.4,3,1201.73524510758
1059.44,3,1109.91172531745
