time,input_voltage,el_power
849.22,3,1238.51128507441
850.24,3,1149.56372828308
851.26,3,1226.95916503745
852.28,3,1158.08696063878
853.3,3,1230.43529423686
854.4,3,1144.83870878871
855.42,3,1235.79862073612
856.48,3,1157.0762734167
857.48,3,1238.25681021938
858.5,3,1155.86260013594
859.5,3,1223.66368572615
860.5,3,1146.37531589744
861.5,3,1228.04595215341
862.5,3,1143.4928735413
863.52,3,1242.05669067867
864.52,3,1156.09878039973
865.62,3,1221.88422926931
866.7,3,1139.86960923822
867.72,3,1221.27408006315
868.72,3,1140.38317314076
869.76,3,1231.39065901194
870.78,3,1152.23632271795
871.8,3,1215.18902308983
872.8,3,1142.52117024738
873.8,3,1221.07059500938
874.8,3,1141.66390214984
875.8,3,1219.01796528524
876.82,3,1136.93686107317
877.88,3,1219.94372458258
878.88,3,1139.80299338229
879.88,3,1220.75792319483
880.94,3,1125.02142580597
881.94,3,1220.2702670113
882.96,3,1128.31745132074
883.96,3,1219.77360798452
884.96,3,1140.94051053441
885.96,3,1221.75940129558
886.96,3,1149.68524584769
887.98,3,1217.15786109908
888.98,3,1132.15408891317
889.98,3,1216.40558095615
891.02,3,1142.547560827
892.04,3,1224.77833334204
893.1,3,1140.9018986458
894.14,3,1220.16661618707
895.18,3,1133.53690889398
896.24,3,1229.79984744984
897.26,3,1141.55928575914
898.26,3,1228.71374278605
899.28,3,1143.86864203547
900.28,3,1215.36122356097
901.28,3,1142.40065877278
902.28,3,1225.64482525395
903.28,3,1133.85311752807
904.28,3,1226.12484367296
905.28,3,1132.82933166627
906.28,3,1227.13403818693
907.32,3,1129.19790867323
908.36,3,1220.00086170801
909.4,3,1130.93986461968
910.4,3,1220.90426661912
911.42,3,1133.92130980193
912.46,3,1216.48530904794
913.46,3,1135.83977028033
914.46,3,1220.29975911318
915.46,3,1140.25883429012
916.46,3,1221.55232167581
917.46,3,1149.34096484456
918.46,3,1219.4683745085
919.5,3,1141.42894806524
920.52,3,1230.49733902887
921.56,3,1141.34404933725
922.6,3,1236.53079354377
923.64,3,1144.68361514012
924.66,3,1231.47458770534
925.68,3,1157.60116393786
926.68,3,1234.42245537757
927.68,3,1151.9830455948
928.68,3,1235.22631423239
929.68,3,1155.10318334019
930.68,3,1234.35235442298
931.68,3,1151.15004704763
932.68,3,1242.00482073438
933.72,3,1146.77383854597
